object,level,seed,regime,policy,budget,n_improved,E_run
obj_03_pumpkin,0.2,3,10,e_opt,0.4,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,e_opt,0.6,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,e_opt,0.8,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,a_opt,0.1,14,0.04586053328427747
obj_03_pumpkin,0.2,3,10,a_opt,0.2,28,0.004283790529351583
obj_03_pumpkin,0.2,3,10,a_opt,0.4,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,a_opt,0.6,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,a_opt,0.8,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,d_opt,0.1,14,0.03653614224560729
obj_03_pumpkin,0.2,3,10,d_opt,0.2,28,0.00731875029826278
obj_03_pumpkin,0.2,3,10,d_opt,0.4,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,d_opt,0.6,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,d_opt,0.8,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,random_0,0.1,4,0.09443278186117077
obj_03_pumpkin,0.2,3,10,random_0,0.2,9,0.03445934399072716
obj_03_pumpkin,0.2,3,10,random_0,0.4,20,0.02650496380125177
obj_03_pumpkin,0.2,3,10,random_0,0.6,33,0.02859723644841289
obj_03_pumpkin,0.2,3,10,random_0,0.8,41,0.011067777053679301
obj_03_pumpkin,0.2,3,10,random_1,0.1,6,0.1443219082442923
obj_03_pumpkin,0.2,3,10,random_1,0.2,12,0.18345463724253452
obj_03_pumpkin,0.2,3,10,random_1,0.4,22,0.15160233823106012
obj_03_pumpkin,0.2,3,10,random_1,0.6,28,0.019738072514789998
obj_03_pumpkin,0.2,3,10,random_1,0.8,39,0.01403198820515381
obj_03_pumpkin,0.2,3,10,random_2,0.1,8,0.13127680395904834
obj_03_pumpkin,0.2,3,10,random_2,0.2,12,0.15378767893220163
obj_03_pumpkin,0.2,3,10,random_2,0.4,24,0.04140928667842026
obj_03_pumpkin,0.2,3,10,random_2,0.6,33,0.02601610945168708
obj_03_pumpkin,0.2,3,10,random_2,0.8,40,0.030819848810649194
obj_03_pumpkin,0.2,3,10,random_3,0.1,4,0.12833925658484385
obj_03_pumpkin,0.2,3,10,random_3,0.2,9,0.14334263894986052
obj_03_pumpkin,0.2,3,10,random_3,0.4,19,0.19303018141002773
obj_03_pumpkin,0.2,3,10,random_3,0.6,28,0.17897138335522006
obj_03_pumpkin,0.2,3,10,random_3,0.8,39,0.12286485405644061
obj_03_pumpkin,0.2,3,10,random_4,0.1,3,0.028725973677182527
obj_03_pumpkin,0.2,3,10,random_4,0.2,6,0.032139292041657164
obj_03_pumpkin,0.2,3,10,random_4,0.4,14,0.050833445257876045
obj_03_pumpkin,0.2,3,10,random_4,0.6,24,0.04062091566164131
