object,level,seed,regime,policy,budget,n_improved,E_run
obj_11_pine,1.0,2,10,random48_4,0.8,48,0.0140308529
obj_11_pine,1.0,2,100,random48_0,0.1,14,0.416498538
obj_11_pine,1.0,2,100,random48_0,0.2,28,0.693712851
obj_11_pine,1.0,2,100,random48_0,0.4,48,0.00131470888
obj_11_pine,1.0,2,100,random48_0,0.6,48,0.00131470888
obj_11_pine,1.0,2,100,random48_0,0.8,48,0.00131470888
obj_11_pine,1.0,2,100,random48_1,0.1,14,0.178826367
obj_11_pine,1.0,2,100,random48_1,0.2,28,0.0203791459
obj_11_pine,1.0,2,100,random48_1,0.4,48,0.00131470888
obj_11_pine,1.0,2,100,random48_1,0.6,48,0.00131470888
obj_11_pine,1.0,2,100,random48_1,0.8,48,0.00131470888
obj_11_pine,1.0,2,100,random48_2,0.1,14,0.0931484451
obj_11_pine,1.0,2,100,random48_2,0.2,28,0.499117068
obj_11_pine,1.0,2,100,random48_2,0.4,48,0.00131470888
obj_11_pine,1.0,2,100,random48_2,0.6,48,0.00131470888
obj_11_pine,1.0,2,100,random48_2,0.8,48,0.00131470888
obj_11_pine,1.0,2,100,random48_3,0.1,14,0.460761374
obj_11_pine,1.0,2,100,random48_3,0.2,28,1.03779369
obj_11_pine,1.0,2,100,random48_3,0.4,48,0.00131470888
obj_11_pine,1.0,2,100,random48_3,0.6,48,0.00131470888
obj_11_pine,1.0,2,100,random48_3,0.8,48,0.00131470888
obj_11_pine,1.0,2,100,random48_4,0.1,14,0.0369863443
obj_11_pine,1.0,2,100,random48_4,0.2,28,0.0481231193
obj_11_pine,1.0,2,100,random48_4,0.4,48,0.00131470888
obj_11_pine,1.0,2,100,random48_4,0.6,48,0.00131470888
obj_11_pine,1.0,2,100,random48_4,0.8,48,0.00131470888
obj_11_pine,1.0,3,10,random48_0,0.1,14,0.457093738
obj_11_pine,1.0,3,10,random48_0,0.2,28,0.783721344
obj_11_pine,1.0,3,10,random48_0,0.4,48,0.0637493161
obj_11_pine,1.0,3,10,random48_0,0.6,48,0.0637493161
obj_11_pine,1.0,3,10,random48_0,0.8,48,0.0637493161
obj_11_pine,1.0,3,10,random48_1,0.1,14,0.24406097
obj_11_pine,1.0,3,10,random48_1,0.2,28,0.503453007
obj_11_pine,1.0,3,10,random48_1,0.4,48,0.0637493161
obj_11_pine,1.0,3,10,random48_1,0.6,48,0.0637493161
obj_11_pine,1.0,3,10,random48_1,0.8,48,0.0637493161
obj_11_pine,1.0,3,10,random48_2,0.1,14,0.232802039
obj_11_pine,1.0,3,10,random48_2,0.2,28,0.335110454
obj_11_pine,1.0,3,10,random48_2,0.4,48,0.0637493161
obj_11_pine,1.0,3,10,random48_2,0.6,48,0.0637493161
obj_11_pine,1.0,3,10,random48_2,0.8,48,0.0637493161
obj_11_pine,1.0,3,10,random48_3,0.1,14,0.21997236
obj_11_pine,1.0,3,10,random48_3,0.2,28,0.562409818
obj_11_pine,1.0,3,10,random48_3,0.4,48,0.0637493161
obj_11_pine,1.0,3,10,random48_3,0.6,48,0.0637493161
obj_11_pine,1.0,3,10,random48_3,0.8,48,0.0637493161
obj_11_pine,1.0,3,10,random48_4,0.1,14,0.346228604
obj_11_pine,1.0,3,10,random48_4,0.2,28,0.490896978
obj_11_pine,1.0,3,10,random48_4,0.4,48,0.0637493161
obj_11_pine,1.0,3,10,random48_4,0.6,48,0.0637493161
obj_11_pine,1.0,3,10,random48_4,0.8,48,0.0637493161
obj_11_pine,1.0,3,100,random48_0,0.1,14,0.255090045
obj_11_pine,1.0,3,100,random48_0,0.2,28,0.818993922
obj_11_pine,1.0,3,100,random48_0,0.4,48,0.00608606864
obj_11_pine,1.0,3,100,random48_0,0.6,48,0.00608606864
obj_11_pine,1.0,3,100,random48_0,0.8,48,0.00608606864
obj_11_pine,1.0,3,100,random48_1,0.1,14,0.475143865
obj_11_pine,1.0,3,100,random48_1,0.2,28,0.91144488
obj_11_pine,1.0,3,100,random48_1,0.4,48,0.00608606864
obj_11_pine,1.0,3,100,random48_1,0.6,48,0.00608606864
obj_11_pine,1.0,3,100,random48_1,0.8,48,0.00608606864
obj_11_pine,1.0,3,100,random48_2,0.1,14,0.0932329855
obj_11_pine,1.0,3,100,random48_2,0.2,28,0.24630495
obj_11_pine,1.0,3,100,random48_2,0.4,48,0.00608606864
obj_11_pine,1.0,3,100,random48_2,0.6,48,0.00608606864
obj_11_pine,1.0,3,100,random48_2,0.8,48,0.00608606864
obj_11_pine,1.0,3,100,random48_3,0.1,14,0.209600283
obj_11_pine,1.0,3,100,random48_3,0.2,28,0.702177373
obj_11_pine,1.0,3,100,random48_3,0.4,48,0.00608606864
obj_11_pine,1.0,3,100,random48_3,0.6,48,0.00608606864
obj_11_pine,1.0,3,100,random48_3,0.8,48,0.00608606864
obj_11_pine,1.0,3,100,random48_4,0.1,14,0.265024612
obj_11_pine,1.0,3,100,random48_4,0.2,28,0.306513826
obj_11_pine,1.0,3,100,random48_4,0.4,48,0.00608606864
obj_11_pine,1.0,3,100,random48_4,0.6,48,0.00608606864
obj_11_pine,1.0,3,100,random48_4,0.8,48,0.00608606864
obj_11_pine,1.0,4,10,random48_0,0.1,14,0.085995089
obj_11_pine,1.0,4,10,random48_0,0.2,28,0.10762016
obj_11_pine,1.0,4,10,random48_0,0.4,48,0.0222181342
obj_11_pine,1.0,4,10,random48_0,0.6,48,0.0222181342
obj_11_pine,1.0,4,10,random48_0,0.8,48,0.0222181342
obj_11_pine,1.0,4,10,random48_1,0.1,14,0.0511873324
obj_11_pine,1.0,4,10,random48_1,0.2,28,0.0638495276
obj_11_pine,1.0,4,10,random48_1,0.4,48,0.0222181342
obj_11_pine,1.0,4,10,random48_1,0.6,48,0.0222181342
obj_11_pine,1.0,4,10,random48_1,0.8,48,0.0222181342
obj_11_pine,1.0,4,10,random48_2,0.1,14,0.0235616641
obj_11_pine,1.0,4,10,random48_2,0.2,28,0.0409878528
obj_11_pine,1.0,4,10,random48_2,0.4,48,0.0222181342
obj_11_pine,1.0,4,10,random48_2,0.6,48,0.0222181342
obj_11_pine,1.0,4,10,random48_2,0.8,48,0.0222181342
obj_11_pine,1.0,4,10,random48_3,0.1,14,0.020055858
obj_11_pine,1.0,4,10,random48_3,0.2,28,0.204468371
obj_11_pine,1.0,4,10,random48_3,0.4,48,0.0222181342
obj_11_pine,1.0,4,10,random48_3,0.6,48,0.0222181342
obj_11_pine,1.0,4,10,random48_3,0.8,48,0.0222181342
obj_11_pine,1.0,4,10,random48_4,0.1,14,0.100455313
obj_11_pine,1.0,4,10,random48_4,0.2,28,0.398847259
obj_11_pine,1.0,4,10,random48_4,0.4,48,0.0222181342
obj_11_pine,1.0,4,10,random48_4,0.6,48,0.0222181342
obj_11_pine,1.0,4,10,random48_4,0.8,48,0.0222181342
obj_11_pine,1.0,4,100,random48_0,0.1,14,0.660507657
obj_11_pine,1.0,4,100,random48_0,0.2,28,0.170915909
obj_11_pine,1.0,4,100,random48_0,0.4,48,0.00447520664
obj_11_pine,1.0,4,100,random48_0,0.6,48,0.00447520664
obj_11_pine,1.0,4,100,random48_0,0.8,48,0.00447520664
obj_11_pine,1.0,4,100,random48_1,0.1,14,0.205719131
obj_11_pine,1.0,4,100,random48_1,0.2,28,0.562997127
obj_11_pine,1.0,4,100,random48_1,0.4,48,0.00447520664
obj_11_pine,1.0,4,100,random48_1,0.6,48,0.00447520664
obj_11_pine,1.0,4,100,random48_1,0.8,48,0.00447520664
obj_11_pine,1.0,4,100,random48_2,0.1,14,0.0534324996
obj_11_pine,1.0,4,100,random48_2,0.2,28,0.100703266
obj_11_pine,1.0,4,100,random48_2,0.4,48,0.00447520664
obj_11_pine,1.0,4,100,random48_2,0.6,48,0.00447520664
obj_11_pine,1.0,4,100,random48_2,0.8,48,0.00447520664
obj_11_pine,1.0,4,100,random48_3,0.1,14,0.0416690316
obj_11_pine,1.0,4,100,random48_3,0.2,28,0.347787073
obj_11_pine,1.0,4,100,random48_3,0.4,48,0.00447520664
obj_11_pine,1.0,4,100,random48_3,0.6,48,0.00447520664
obj_11_pine,1.0,4,100,random48_3,0.8,48,0.00447520664
obj_11_pine,1.0,4,100,random48_4,0.1,14,0.0209182732
obj_11_pine,1.0,4,100,random48_4,0.2,28,0.0741422415
obj_11_pine,1.0,4,100,random48_4,0.4,48,0.00447520664
obj_11_pine,1.0,4,100,random48_4,0.6,48,0.00447520664
obj_11_pine,1.0,4,100,random48_4,0.8,48,0.00447520664
obj_11_pine,1.0,5,10,random48_0,0.1,14,2.35972759
obj_11_pine,1.0,5,10,random48_0,0.2,28,0.93086026
obj_11_pine,1.0,5,10,random48_0,0.4,48,0.256196115
obj_11_pine,1.0,5,10,random48_0,0.6,48,0.256196115
obj_11_pine,1.0,5,10,random48_0,0.8,48,0.256196115
obj_11_pine,1.0,5,10,random48_1,0.1,14,3.15293194
obj_11_pine,1.0,5,10,random48_1,0.2,28,2.38609471
obj_11_pine,1.0,5,10,random48_1,0.4,48,0.256196115
obj_11_pine,1.0,5,10,random48_1,0.6,48,0.256196115
obj_11_pine,1.0,5,10,random48_1,0.8,48,0.256196115
obj_11_pine,1.0,5,10,random48_2,0.1,14,1.93037227
obj_11_pine,1.0,5,10,random48_2,0.2,28,1.87394891
obj_11_pine,1.0,5,10,random48_2,0.4,48,0.256196115
obj_11_pine,1.0,5,10,random48_2,0.6,48,0.256196115
obj_11_pine,1.0,5,10,random48_2,0.8,48,0.256196115
obj_11_pine,1.0,5,10,random48_3,0.1,14,2.66608686
obj_11_pine,1.0,5,10,random48_3,0.2,28,1.80509129
obj_11_pine,1.0,5,10,random48_3,0.4,48,0.256196115
obj_11_pine,1.0,5,10,random48_3,0.6,48,0.256196115
obj_11_pine,1.0,5,10,random48_3,0.8,48,0.256196115
obj_11_pine,1.0,5,10,random48_4,0.1,14,2.45340424
obj_11_pine,1.0,5,10,random48_4,0.2,28,2.33629306
obj_11_pine,1.0,5,10,random48_4,0.4,48,0.256196115
obj_11_pine,1.0,5,10,random48_4,0.6,48,0.256196115
obj_11_pine,1.0,5,10,random48_4,0.8,48,0.256196115
obj_11_pine,1.0,5,100,random48_0,0.1,14,2.04257342
obj_11_pine,1.0,5,100,random48_0,0.2,28,0.775596889
obj_11_pine,1.0,5,100,random48_0,0.4,48,0.0134842208
obj_11_pine,1.0,5,100,random48_0,0.6,48,0.0134842208
obj_11_pine,1.0,5,100,random48_0,0.8,48,0.0134842208
obj_11_pine,1.0,5,100,random48_1,0.1,14,2.73706923
obj_11_pine,1.0,5,100,random48_1,0.2,28,2.41319125
obj_11_pine,1.0,5,100,random48_1,0.4,48,0.0134842208
obj_11_pine,1.0,5,100,random48_1,0.6,48,0.0134842208
obj_11_pine,1.0,5,100,random48_1,0.8,48,0.0134842208
obj_11_pine,1.0,5,100,random48_2,0.1,14,0.140950678
obj_11_pine,1.0,5,100,random48_2,0.2,28,0.149118795
obj_11_pine,1.0,5,100,random48_2,0.4,48,0.0134842208
obj_11_pine,1.0,5,100,random48_2,0.6,48,0.0134842208
obj_11_pine,1.0,5,100,random48_2,0.8,48,0.0134842208
obj_11_pine,1.0,5,100,random48_3,0.1,14,2.81335146
obj_11_pine,1.0,5,100,random48_3,0.2,28,0.290551698
obj_11_pine,1.0,5,100,random48_3,0.4,48,0.0134842208
obj_11_pine,1.0,5,100,random48_3,0.6,48,0.0134842208
obj_11_pine,1.0,5,100,random48_3,0.8,48,0.0134842208
obj_11_pine,1.0,5,100,random48_4,0.1,14,2.74197514
obj_11_pine,1.0,5,100,random48_4,0.2,28,0.776855648
obj_11_pine,1.0,5,100,random48_4,0.4,48,0.0134842208
obj_11_pine,1.0,5,100,random48_4,0.6,48,0.0134842208
obj_11_pine,1.0,5,100,random48_4,0.8,48,0.0134842208
obj_11_pine,1.0,6,10,random48_0,0.1,14,0.412309883
obj_11_pine,1.0,6,10,random48_0,0.2,28,0.657067721
obj_11_pine,1.0,6,10,random48_0,0.4,48,0.0802295419
obj_11_pine,1.0,6,10,random48_0,0.6,48,0.0802295419
obj_11_pine,1.0,6,10,random48_0,0.8,48,0.0802295419
obj_11_pine,1.0,6,10,random48_1,0.1,14,1.12154802
obj_11_pine,1.0,6,10,random48_1,0.2,28,1.28460199
obj_11_pine,1.0,6,10,random48_1,0.4,48,0.0802295419
obj_11_pine,1.0,6,10,random48_1,0.6,48,0.0802295419
obj_11_pine,1.0,6,10,random48_1,0.8,48,0.0802295419
obj_11_pine,1.0,6,10,random48_2,0.1,14,0.170311182
obj_11_pine,1.0,6,10,random48_2,0.2,28,0.102604612
obj_11_pine,1.0,6,10,random48_2,0.4,48,0.0802295419
obj_11_pine,1.0,6,10,random48_2,0.6,48,0.0802295419
obj_11_pine,1.0,6,10,random48_2,0.8,48,0.0802295419
obj_11_pine,1.0,6,10,random48_3,0.1,14,0.120681843
obj_11_pine,1.0,6,10,random48_3,0.2,28,1.12514927
obj_11_pine,1.0,6,10,random48_3,0.4,48,0.0802295419
obj_11_pine,1.0,6,10,random48_3,0.6,48,0.0802295419
obj_11_pine,1.0,6,10,random48_3,0.8,48,0.0802295419
obj_11_pine,1.0,6,10,random48_4,0.1,14,0.135527545
obj_11_pine,1.0,6,10,random48_4,0.2,28,0.0825563769
obj_11_pine,1.0,6,10,random48_4,0.4,48,0.0802295419
obj_11_pine,1.0,6,10,random48_4,0.6,48,0.0802295419
obj_11_pine,1.0,6,10,random48_4,0.8,48,0.0802295419
obj_11_pine,1.0,6,100,random48_0,0.1,14,0.532091371
obj_11_pine,1.0,6,100,random48_0,0.2,28,0.792379662
obj_11_pine,1.0,6,100,random48_0,0.4,48,0.0127102759
obj_11_pine,1.0,6,100,random48_0,0.6,48,0.0127102759
obj_11_pine,1.0,6,100,random48_0,0.8,48,0.0127102759
obj_11_pine,1.0,6,100,random48_1,0.1,14,0.804347444
obj_11_pine,1.0,6,100,random48_1,0.2,28,1.40586213
obj_11_pine,1.0,6,100,random48_1,0.4,48,0.0127102759
obj_11_pine,1.0,6,100,random48_1,0.6,48,0.0127102759
obj_11_pine,1.0,6,100,random48_1,0.8,48,0.0127102759
obj_11_pine,1.0,6,100,random48_2,0.1,14,0.476801994
obj_11_pine,1.0,6,100,random48_2,0.2,28,0.372647144
obj_11_pine,1.0,6,100,random48_2,0.4,48,0.0127102759
obj_11_pine,1.0,6,100,random48_2,0.6,48,0.0127102759
obj_11_pine,1.0,6,100,random48_2,0.8,48,0.0127102759
obj_11_pine,1.0,6,100,random48_3,0.1,14,0.125190709
obj_11_pine,1.0,6,100,random48_3,0.2,28,0.119817836
obj_11_pine,1.0,6,100,random48_3,0.4,48,0.0127102759
obj_11_pine,1.0,6,100,random48_3,0.6,48,0.0127102759
obj_11_pine,1.0,6,100,random48_3,0.8,48,0.0127102759
obj_11_pine,1.0,6,100,random48_4,0.1,14,0.149120623
obj_11_pine,1.0,6,100,random48_4,0.2,28,0.488513338
obj_11_pine,1.0,6,100,random48_4,0.4,48,0.0127102759
obj_11_pine,1.0,6,100,random48_4,0.6,48,0.0127102759
obj_11_pine,1.0,6,100,random48_4,0.8,48,0.0127102759
obj_11_pine,1.0,7,10,random48_0,0.1,14,0.106579058
obj_11_pine,1.0,7,10,random48_0,0.2,28,0.11569543
obj_11_pine,1.0,7,10,random48_0,0.4,48,0.0193594879
obj_11_pine,1.0,7,10,random48_0,0.6,48,0.0193594879
obj_11_pine,1.0,7,10,random48_0,0.8,48,0.0193594879
obj_11_pine,1.0,7,10,random48_1,0.1,14,0.330749409
obj_11_pine,1.0,7,10,random48_1,0.2,28,0.246777716
obj_11_pine,1.0,7,10,random48_1,0.4,48,0.0193594879
obj_11_pine,1.0,7,10,random48_1,0.6,48,0.0193594879
obj_11_pine,1.0,7,10,random48_1,0.8,48,0.0193594879
obj_11_pine,1.0,7,10,random48_2,0.1,14,0.304942278
obj_11_pine,1.0,7,10,random48_2,0.2,28,0.334298856
obj_11_pine,1.0,7,10,random48_2,0.4,48,0.0193594879
obj_11_pine,1.0,7,10,random48_2,0.6,48,0.0193594879
obj_11_pine,1.0,7,10,random48_2,0.8,48,0.0193594879
obj_11_pine,1.0,7,10,random48_3,0.1,14,0.331533166
obj_11_pine,1.0,7,10,random48_3,0.2,28,0.0577783853
obj_11_pine,1.0,7,10,random48_3,0.4,48,0.0193594879
obj_11_pine,1.0,7,10,random48_3,0.6,48,0.0193594879
obj_11_pine,1.0,7,10,random48_3,0.8,48,0.0193594879
obj_11_pine,1.0,7,10,random48_4,0.1,14,0.0723272086
obj_11_pine,1.0,7,10,random48_4,0.2,28,0.121018895
obj_11_pine,1.0,7,10,random48_4,0.4,48,0.0193594879
obj_11_pine,1.0,7,10,random48_4,0.6,48,0.0193594879
obj_11_pine,1.0,7,10,random48_4,0.8,48,0.0193594879
obj_11_pine,1.0,7,100,random48_0,0.1,14,0.411669476
obj_11_pine,1.0,7,100,random48_0,0.2,28,0.11199335
obj_11_pine,1.0,7,100,random48_0,0.4,48,0.00288066246
obj_11_pine,1.0,7,100,random48_0,0.6,48,0.00288066246
obj_11_pine,1.0,7,100,random48_0,0.8,48,0.00288066246
obj_11_pine,1.0,7,100,random48_1,0.1,14,0.045480183
obj_11_pine,1.0,7,100,random48_1,0.2,28,0.144008861
obj_11_pine,1.0,7,100,random48_1,0.4,48,0.00288066246
obj_11_pine,1.0,7,100,random48_1,0.6,48,0.00288066246
obj_11_pine,1.0,7,100,random48_1,0.8,48,0.00288066246
obj_11_pine,1.0,7,100,random48_2,0.1,14,0.358927717
obj_11_pine,1.0,7,100,random48_2,0.2,28,0.416528174
obj_11_pine,1.0,7,100,random48_2,0.4,48,0.00288066246
obj_11_pine,1.0,7,100,random48_2,0.6,48,0.00288066246
obj_11_pine,1.0,7,100,random48_2,0.8,48,0.00288066246
obj_11_pine,1.0,7,100,random48_3,0.1,14,0.409718061
obj_11_pine,1.0,7,100,random48_3,0.2,28,0.103014372
obj_11_pine,1.0,7,100,random48_3,0.4,48,0.00288066246
obj_11_pine,1.0,7,100,random48_3,0.6,48,0.00288066246
obj_11_pine,1.0,7,100,random48_3,0.8,48,0.00288066246
obj_11_pine,1.0,7,100,random48_4,0.1,14,0.431793421
obj_11_pine,1.0,7,100,random48_4,0.2,28,0.465066605
obj_11_pine,1.0,7,100,random48_4,0.4,48,0.00288066246
obj_11_pine,1.0,7,100,random48_4,0.6,48,0.00288066246
obj_11_pine,1.0,7,100,random48_4,0.8,48,0.00288066246
obj_11_pine,1.0,8,10,random48_0,0.1,14,0.320251543
obj_11_pine,1.0,8,10,random48_0,0.2,28,0.251290724
obj_11_pine,1.0,8,10,random48_0,0.4,48,0.0366483063
obj_11_pine,1.0,8,10,random48_0,0.6,48,0.0366483063
obj_11_pine,1.0,8,10,random48_0,0.8,48,0.0366483063
obj_11_pine,1.0,8,10,random48_1,0.1,14,0.322862404
obj_11_pine,1.0,8,10,random48_1,0.2,28,0.30064515
obj_11_pine,1.0,8,10,random48_1,0.4,48,0.0366483063
obj_11_pine,1.0,8,10,random48_1,0.6,48,0.0366483063
obj_11_pine,1.0,8,10,random48_1,0.8,48,0.0366483063
obj_11_pine,1.0,8,10,random48_2,0.1,14,0.230151506
obj_11_pine,1.0,8,10,random48_2,0.2,28,0.442071016
obj_11_pine,1.0,8,10,random48_2,0.4,48,0.0366483063
obj_11_pine,1.0,8,10,random48_2,0.6,48,0.0366483063
obj_11_pine,1.0,8,10,random48_2,0.8,48,0.0366483063
obj_11_pine,1.0,8,10,random48_3,0.1,14,0.461460067
obj_11_pine,1.0,8,10,random48_3,0.2,28,0.474069456
obj_11_pine,1.0,8,10,random48_3,0.4,48,0.0366483063
obj_11_pine,1.0,8,10,random48_3,0.6,48,0.0366483063
obj_11_pine,1.0,8,10,random48_3,0.8,48,0.0366483063
obj_11_pine,1.0,8,10,random48_4,0.1,14,0.268276997
obj_11_pine,1.0,8,10,random48_4,0.2,28,0.284186808
obj_11_pine,1.0,8,10,random48_4,0.4,48,0.0366483063
obj_11_pine,1.0,8,10,random48_4,0.6,48,0.0366483063
obj_11_pine,1.0,8,10,random48_4,0.8,48,0.0366483063
obj_11_pine,1.0,8,100,random48_0,0.1,14,0.176110568
obj_11_pine,1.0,8,100,random48_0,0.2,28,0.255246149
obj_11_pine,1.0,8,100,random48_0,0.4,48,0.00254550524
obj_11_pine,1.0,8,100,random48_0,0.6,48,0.00254550524
obj_11_pine,1.0,8,100,random48_0,0.8,48,0.00254550524
obj_11_pine,1.0,8,100,random48_1,0.1,14,0.266040885
obj_11_pine,1.0,8,100,random48_1,0.2,28,0.0454065479
obj_11_pine,1.0,8,100,random48_1,0.4,48,0.00254550524
obj_11_pine,1.0,8,100,random48_1,0.6,48,0.00254550524
obj_11_pine,1.0,8,100,random48_1,0.8,48,0.00254550524
obj_11_pine,1.0,8,100,random48_2,0.1,14,0.56169103
obj_11_pine,1.0,8,100,random48_2,0.2,28,0.249704929
obj_11_pine,1.0,8,100,random48_2,0.4,48,0.00254550524
obj_11_pine,1.0,8,100,random48_2,0.6,48,0.00254550524
obj_11_pine,1.0,8,100,random48_2,0.8,48,0.00254550524
obj_11_pine,1.0,8,100,random48_3,0.1,14,0.364125583
obj_11_pine,1.0,8,100,random48_3,0.2,28,0.392471649
obj_11_pine,1.0,8,100,random48_3,0.4,48,0.00254550524
obj_11_pine,1.0,8,100,random48_3,0.6,48,0.00254550524
obj_11_pine,1.0,8,100,random48_3,0.8,48,0.00254550524
obj_11_pine,1.0,8,100,random48_4,0.1,14,0.20012849
obj_11_pine,1.0,8,100,random48_4,0.2,28,0.32678083
obj_11_pine,1.0,8,100,random48_4,0.4,48,0.00254550524
obj_11_pine,1.0,8,100,random48_4,0.6,48,0.00254550524
obj_11_pine,1.0,8,100,random48_4,0.8,48,0.00254550524
obj_11_pine,1.0,9,10,random48_0,0.1,14,0.357579375
obj_11_pine,1.0,9,10,random48_0,0.2,28,0.0947068753
obj_11_pine,1.0,9,10,random48_0,0.4,48,0.116845979
obj_11_pine,1.0,9,10,random48_0,0.6,48,0.116845979
obj_11_pine,1.0,9,10,random48_0,0.8,48,0.116845979
obj_11_pine,1.0,9,10,random48_1,0.1,14,0.190363436
obj_11_pine,1.0,9,10,random48_1,0.2,28,0.143810246
obj_11_pine,1.0,9,10,random48_1,0.4,48,0.116845979
obj_11_pine,1.0,9,10,random48_1,0.6,48,0.116845979
obj_11_pine,1.0,9,10,random48_1,0.8,48,0.116845979
obj_11_pine,1.0,9,10,random48_2,0.1,14,0.491083188
obj_11_pine,1.0,9,10,random48_2,0.2,28,0.612465252
obj_11_pine,1.0,9,10,random48_2,0.4,48,0.116845979
obj_11_pine,1.0,9,10,random48_2,0.6,48,0.116845979
obj_11_pine,1.0,9,10,random48_2,0.8,48,0.116845979
obj_11_pine,1.0,9,10,random48_3,0.1,14,0.0932182326
obj_11_pine,1.0,9,10,random48_3,0.2,28,0.107269081
obj_11_pine,1.0,9,10,random48_3,0.4,48,0.116845979
obj_11_pine,1.0,9,10,random48_3,0.6,48,0.116845979
obj_11_pine,1.0,9,10,random48_3,0.8,48,0.116845979
obj_11_pine,1.0,9,10,random48_4,0.1,14,0.733398372
obj_11_pine,1.0,9,10,random48_4,0.2,28,1.36428674
obj_11_pine,1.0,9,10,random48_4,0.4,48,0.116845979
obj_11_pine,1.0,9,10,random48_4,0.6,48,0.116845979
obj_11_pine,1.0,9,10,random48_4,0.8,48,0.116845979
obj_11_pine,1.0,9,100,random48_0,0.1,14,0.287200149
obj_11_pine,1.0,9,100,random48_0,0.2,28,0.545463409
obj_11_pine,1.0,9,100,random48_0,0.4,48,0.0116066643
obj_11_pine,1.0,9,100,random48_0,0.6,48,0.0116066643
obj_11_pine,1.0,9,100,random48_0,0.8,48,0.0116066643
obj_11_pine,1.0,9,100,random48_1,0.1,14,0.386196694
obj_11_pine,1.0,9,100,random48_1,0.2,28,0.598509214
obj_11_pine,1.0,9,100,random48_1,0.4,48,0.0116066643
obj_11_pine,1.0,9,100,random48_1,0.6,48,0.0116066643
obj_11_pine,1.0,9,100,random48_1,0.8,48,0.0116066643
obj_11_pine,1.0,9,100,random48_2,0.1,14,0.299181915
obj_11_pine,1.0,9,100,random48_2,0.2,28,0.33258176
obj_11_pine,1.0,9,100,random48_2,0.4,48,0.0116066643
obj_11_pine,1.0,9,100,random48_2,0.6,48,0.0116066643
obj_11_pine,1.0,9,100,random48_2,0.8,48,0.0116066643
obj_11_pine,1.0,9,100,random48_3,0.1,14,0.660169921
obj_11_pine,1.0,9,100,random48_3,0.2,28,0.627041937
obj_11_pine,1.0,9,100,random48_3,0.4,48,0.0116066643
obj_11_pine,1.0,9,100,random48_3,0.6,48,0.0116066643
obj_11_pine,1.0,9,100,random48_3,0.8,48,0.0116066643
obj_11_pine,1.0,9,100,random48_4,0.1,14,0.117681197
obj_11_pine,1.0,9,100,random48_4,0.2,28,0.0936936138
obj_11_pine,1.0,9,100,random48_4,0.4,48,0.0116066643
obj_11_pine,1.0,9,100,random48_4,0.6,48,0.0116066643
obj_11_pine,1.0,9,100,random48_4,0.8,48,0.0116066643
obj_13_mushroom,0.2,0,10,random48_0,0.1,14,0.092222839
obj_13_mushroom,0.2,0,10,random48_0,0.2,28,0.0705250207
obj_13_mushroom,0.2,0,10,random48_0,0.4,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_0,0.6,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_0,0.8,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_1,0.1,14,0.0871187838
obj_13_mushroom,0.2,0,10,random48_1,0.2,28,0.0535200624
obj_13_mushroom,0.2,0,10,random48_1,0.4,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_1,0.6,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_1,0.8,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_2,0.1,14,0.124403671
obj_13_mushroom,0.2,0,10,random48_2,0.2,28,0.0827285593
obj_13_mushroom,0.2,0,10,random48_2,0.4,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_2,0.6,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_2,0.8,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_3,0.1,14,0.0721557608
obj_13_mushroom,0.2,0,10,random48_3,0.2,28,0.102402884
obj_13_mushroom,0.2,0,10,random48_3,0.4,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_3,0.6,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_3,0.8,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_4,0.1,14,0.109709672
obj_13_mushroom,0.2,0,10,random48_4,0.2,28,0.0449328437
obj_13_mushroom,0.2,0,10,random48_4,0.4,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_4,0.6,48,0.0152373808
obj_13_mushroom,0.2,0,10,random48_4,0.8,48,0.0152373808
obj_13_mushroom,0.2,0,100,random48_0,0.1,14,0.0949394529
obj_13_mushroom,0.2,0,100,random48_0,0.2,28,0.0678893592
obj_13_mushroom,0.2,0,100,random48_0,0.4,48,0.00157993503
obj_13_mushroom,0.2,0,100,random48_0,0.6,48,0.00157993503
obj_13_mushroom,0.2,0,100,random48_0,0.8,48,0.00157993503
obj_13_mushroom,0.2,0,100,random48_1,0.1,14,0.129472823
obj_13_mushroom,0.2,0,100,random48_1,0.2,28,0.0262276936
obj_13_mushroom,0.2,0,100,random48_1,0.4,48,0.00157993503
obj_13_mushroom,0.2,0,100,random48_1,0.6,48,0.00157993503
obj_13_mushroom,0.2,0,100,random48_1,0.8,48,0.00157993503
obj_13_mushroom,0.2,0,100,random48_2,0.1,14,0.043006907
obj_13_mushroom,0.2,0,100,random48_2,0.2,28,0.0329418322
