object,regime,policy,budget,E_osb
obj_18_fabric_hat,10,random_2,0.6,0.15311998150952766
obj_18_fabric_hat,10,random_2,0.8,0.08418846503097882
obj_18_fabric_hat,10,random_3,0.1,0.08079741861111855
obj_18_fabric_hat,10,random_3,0.2,0.09607113504693182
obj_18_fabric_hat,10,random_3,0.4,0.09553591777989073
obj_18_fabric_hat,10,random_3,0.6,0.11151631674729241
obj_18_fabric_hat,10,random_3,0.8,0.12029936615104407
obj_18_fabric_hat,10,random_4,0.1,0.11352323871262143
obj_18_fabric_hat,10,random_4,0.2,0.14044470625259095
obj_18_fabric_hat,10,random_4,0.4,0.15834449729820113
obj_18_fabric_hat,10,random_4,0.6,0.13403247064262117
obj_18_fabric_hat,10,random_4,0.8,0.16179391128057435
obj_18_fabric_hat,100,a_opt,0.1,0.22320170662363203
obj_18_fabric_hat,100,a_opt,0.2,0.1778726935719023
obj_18_fabric_hat,100,a_opt,0.4,0.002629477928579443
obj_18_fabric_hat,100,a_opt,0.6,0.002629477928579443
obj_18_fabric_hat,100,a_opt,0.8,0.002629477928579443
obj_18_fabric_hat,100,d_opt,0.1,0.20202696237483972
obj_18_fabric_hat,100,d_opt,0.2,0.20338966870038813
obj_18_fabric_hat,100,d_opt,0.4,0.002629477928579443
obj_18_fabric_hat,100,d_opt,0.6,0.002629477928579443
obj_18_fabric_hat,100,d_opt,0.8,0.002629477928579443
obj_18_fabric_hat,100,e_opt,0.1,0.2233847144472961
obj_18_fabric_hat,100,e_opt,0.2,0.18080522323962797
obj_18_fabric_hat,100,e_opt,0.4,0.002629477928579443
obj_18_fabric_hat,100,e_opt,0.6,0.002629477928579443
obj_18_fabric_hat,100,e_opt,0.8,0.002629477928579443
obj_18_fabric_hat,100,mode_aware,0.1,0.2124286401574379
obj_18_fabric_hat,100,mode_aware,0.2,0.17461564716384714
obj_18_fabric_hat,100,mode_aware,0.4,0.002629477928579443
obj_18_fabric_hat,100,mode_aware,0.6,0.002629477928579443
obj_18_fabric_hat,100,mode_aware,0.8,0.002629477928579443
obj_18_fabric_hat,100,random,0.1,0.09541658340571639
obj_18_fabric_hat,100,random,0.2,0.10057456202829347
obj_18_fabric_hat,100,random,0.4,0.1366516018886755
obj_18_fabric_hat,100,random,0.6,0.1466524151911799
obj_18_fabric_hat,100,random,0.8,0.12174976218691955
obj_18_fabric_hat,100,random_0,0.1,0.08846812209724812
obj_18_fabric_hat,100,random_0,0.2,0.08970862733062639
obj_18_fabric_hat,100,random_0,0.4,0.1504957509339803
obj_18_fabric_hat,100,random_0,0.6,0.17464642607635195
obj_18_fabric_hat,100,random_0,0.8,0.12483246617775784
obj_18_fabric_hat,100,random_1,0.1,0.08577639836114714
obj_18_fabric_hat,100,random_1,0.2,0.08494093100624049
obj_18_fabric_hat,100,random_1,0.4,0.09982066391368065
obj_18_fabric_hat,100,random_1,0.6,0.13582211057376234
obj_18_fabric_hat,100,random_1,0.8,0.1330345767164314
obj_18_fabric_hat,100,random_2,0.1,0.08430513409330694
obj_18_fabric_hat,100,random_2,0.2,0.08358421059988051
obj_18_fabric_hat,100,random_2,0.4,0.08348798009009643
obj_18_fabric_hat,100,random_2,0.6,0.07946651778426526
obj_18_fabric_hat,100,random_2,0.8,0.10888277688959043
obj_18_fabric_hat,100,random_3,0.1,0.08870738089306181
obj_18_fabric_hat,100,random_3,0.2,0.10778281928397726
obj_18_fabric_hat,100,random_3,0.4,0.19628793899353883
obj_18_fabric_hat,100,random_3,0.6,0.18818249109241036
obj_18_fabric_hat,100,random_3,0.8,0.12989230659031922
obj_18_fabric_hat,100,random_4,0.1,0.129825881583818
obj_18_fabric_hat,100,random_4,0.2,0.13685622192074273
obj_18_fabric_hat,100,random_4,0.4,0.15316567551208143
obj_18_fabric_hat,100,random_4,0.6,0.15514453042910956
obj_18_fabric_hat,100,random_4,0.8,0.11210668456049887
obj_19_cylinder,10,a_opt,0.1,0.17191241261334575
obj_19_cylinder,10,a_opt,0.2,0.0742019720499703
obj_19_cylinder,10,a_opt,0.4,0.03137732977484369
obj_19_cylinder,10,a_opt,0.6,0.03137732977484369
obj_19_cylinder,10,a_opt,0.8,0.03137732977484369
obj_19_cylinder,10,d_opt,0.1,0.14204183463448958
obj_19_cylinder,10,d_opt,0.2,0.11938733355603576
obj_19_cylinder,10,d_opt,0.4,0.03137732977484369
obj_19_cylinder,10,d_opt,0.6,0.03137732977484369
obj_19_cylinder,10,d_opt,0.8,0.03137732977484369
obj_19_cylinder,10,e_opt,0.1,0.14957630896131568
obj_19_cylinder,10,e_opt,0.2,0.07444525117080937
obj_19_cylinder,10,e_opt,0.4,0.03137732977484369
obj_19_cylinder,10,e_opt,0.6,0.03137732977484369
obj_19_cylinder,10,e_opt,0.8,0.03137732977484369
obj_19_cylinder,10,mode_aware,0.1,0.16675654511876403
obj_19_cylinder,10,mode_aware,0.2,0.19388484348946047
obj_19_cylinder,10,mode_aware,0.4,0.03137732977484369
obj_19_cylinder,10,mode_aware,0.6,0.03137732977484369
obj_19_cylinder,10,mode_aware,0.8,0.03137732977484369
obj_19_cylinder,10,random,0.1,0.13204413402549575
obj_19_cylinder,10,random,0.2,0.14017304516621346
obj_19_cylinder,10,random,0.4,0.15242780516215773
obj_19_cylinder,10,random,0.6,0.17219589582001185
obj_19_cylinder,10,random,0.8,0.1448613373092979
obj_19_cylinder,10,random_0,0.1,0.11519252447879869
obj_19_cylinder,10,random_0,0.2,0.11545254722532979
obj_19_cylinder,10,random_0,0.4,0.15384614228591842
obj_19_cylinder,10,random_0,0.6,0.2159102678539874
obj_19_cylinder,10,random_0,0.8,0.1853996534295919
obj_19_cylinder,10,random_1,0.1,0.13818451857110997
obj_19_cylinder,10,random_1,0.2,0.14047911807138455
obj_19_cylinder,10,random_1,0.4,0.1891196626977505
obj_19_cylinder,10,random_1,0.6,0.12513375799542284
obj_19_cylinder,10,random_1,0.8,0.09239714919142063
obj_19_cylinder,10,random_2,0.1,0.11880288924801714
obj_19_cylinder,10,random_2,0.2,0.12028257855455353
obj_19_cylinder,10,random_2,0.4,0.12355767447555643
obj_19_cylinder,10,random_2,0.6,0.2005988997021921
obj_19_cylinder,10,random_2,0.8,0.13403130560371015
obj_19_cylinder,10,random_3,0.1,0.13877775102125411
obj_19_cylinder,10,random_3,0.2,0.16080582497557674
obj_19_cylinder,10,random_3,0.4,0.15433964600274422
obj_19_cylinder,10,random_3,0.6,0.16914811868526858
obj_19_cylinder,10,random_3,0.8,0.17139907415816902
obj_19_cylinder,10,random_4,0.1,0.14926298680829886
obj_19_cylinder,10,random_4,0.2,0.16384515700422264
obj_19_cylinder,10,random_4,0.4,0.14127590034881912
obj_19_cylinder,10,random_4,0.6,0.1501884348631883
obj_19_cylinder,10,random_4,0.8,0.14107950416359774
obj_19_cylinder,100,a_opt,0.1,0.1780861564371012
obj_19_cylinder,100,a_opt,0.2,0.18261436453168814
obj_19_cylinder,100,a_opt,0.4,0.003002382102185739
obj_19_cylinder,100,a_opt,0.6,0.003002382102185739
obj_19_cylinder,100,a_opt,0.8,0.003002382102185739
obj_19_cylinder,100,d_opt,0.1,0.14137246011761337
obj_19_cylinder,100,d_opt,0.2,0.15210243143914773
obj_19_cylinder,100,d_opt,0.4,0.003002382102185739
obj_19_cylinder,100,d_opt,0.6,0.003002382102185739
obj_19_cylinder,100,d_opt,0.8,0.003002382102185739
obj_19_cylinder,100,e_opt,0.1,0.2130006080610235
obj_19_cylinder,100,e_opt,0.2,0.11230773561434
obj_19_cylinder,100,e_opt,0.4,0.003002382102185739
obj_19_cylinder,100,e_opt,0.6,0.003002382102185739
obj_19_cylinder,100,e_opt,0.8,0.003002382102185739
obj_19_cylinder,100,mode_aware,0.1,0.2122985227464318
obj_19_cylinder,100,mode_aware,0.2,0.22321891402042304
obj_19_cylinder,100,mode_aware,0.4,0.003002382102185739
obj_19_cylinder,100,mode_aware,0.6,0.003002382102185739
obj_19_cylinder,100,mode_aware,0.8,0.003002382102185739
obj_19_cylinder,100,random,0.1,0.13868216760859736
obj_19_cylinder,100,random,0.2,0.15694331155429023
obj_19_cylinder,100,random,0.4,0.18243248302363196
obj_19_cylinder,100,random,0.6,0.1706264870108779
obj_19_cylinder,100,random,0.8,0.1286944242616801
obj_19_cylinder,100,random_0,0.1,0.14310622131744666
obj_19_cylinder,100,random_0,0.2,0.1250398624742366
obj_19_cylinder,100,random_0,0.4,0.1755647970247214
obj_19_cylinder,100,random_0,0.6,0.1672618536731518
obj_19_cylinder,100,random_0,0.8,0.22653042693320521
obj_19_cylinder,100,random_1,0.1,0.12553906723210564
obj_19_cylinder,100,random_1,0.2,0.13539873113560766
obj_19_cylinder,100,random_1,0.4,0.15700765934815528
obj_19_cylinder,100,random_1,0.6,0.17688271434206368
obj_19_cylinder,100,random_1,0.8,0.10831937874846413
obj_19_cylinder,100,random_2,0.1,0.11432879564966236
obj_19_cylinder,100,random_2,0.2,0.14184519894284556
obj_19_cylinder,100,random_2,0.4,0.13962543433399732
obj_19_cylinder,100,random_2,0.6,0.1477203719236632
obj_19_cylinder,100,random_2,0.8,0.12532995495958352
obj_19_cylinder,100,random_3,0.1,0.1927333943646747
obj_19_cylinder,100,random_3,0.2,0.1956906408567096
obj_19_cylinder,100,random_3,0.4,0.22286943477575083
obj_19_cylinder,100,random_3,0.6,0.15640576657173832
obj_19_cylinder,100,random_3,0.8,0.09576348252406856
obj_19_cylinder,100,random_4,0.1,0.11770335947909734
obj_19_cylinder,100,random_4,0.2,0.18674212436205176
obj_19_cylinder,100,random_4,0.4,0.21709508963553495
obj_19_cylinder,100,random_4,0.6,0.2048617285437725
obj_19_cylinder,100,random_4,0.8,0.08752887814307912
