object_id,level,ctype,mode_id,pred_deg,emp_deg,rho,seed_count
obj_09_ball,0.75,joint,1,3.3088064476966625,10204.866099422956,0.3022237824446103,20
obj_09_ball,0.75,joint,2,2.637607800035578,4025.3067938447743,0.3791314235522474,20
obj_09_ball,0.75,joint,3,1.489026779336736,5125.471361674458,0.6715795940523209,20
obj_09_ball,0.75,joint,4,1.3176897429549892,664.4345375619602,0.7589039873357798,20
obj_09_ball,1.0,joint,0,3552.9818080098107,21946.6667067271,0.00028145373492923854,20
obj_09_ball,1.0,joint,1,3.964767096167883,4031.9715015945844,0.2522216250650745,20
obj_09_ball,1.0,joint,2,3.121618537403801,8150.587806571907,0.32034663685450937,20
obj_09_ball,1.0,joint,3,1.5643572584058067,905.6995550439408,0.6392401701252516,20
obj_09_ball,1.0,joint,4,1.370915445914721,545.4223299270509,0.7294395894217723,20
obj_10_pumpkin3,0.1,joint,0,22.297891149161487,453.01790777521995,0.04484729041461865,20
obj_10_pumpkin3,0.1,joint,1,2.0428285639340804,135.580470414202,0.48951733770267997,20
obj_10_pumpkin3,0.1,joint,2,1.9380052472104883,77.78626170834741,0.515994474957884,20
obj_10_pumpkin3,0.1,joint,3,1.331185857991522,38.83702973597239,0.751209903558312,20
obj_10_pumpkin3,0.1,joint,4,1.159353733007095,14.09262098225592,0.8625495148976073,20
obj_10_pumpkin3,0.2,joint,0,76.58879004267774,1386.0584871780682,0.013056741064100473,20
obj_10_pumpkin3,0.2,joint,1,2.250721312936671,280.2559797713401,0.44430200853931184,20
obj_10_pumpkin3,0.2,joint,2,2.0577677225200595,799.3368736600107,0.48596349775345055,20
obj_10_pumpkin3,0.2,joint,3,1.3831615900510954,433.6763815102077,0.7229813256765314,20
obj_10_pumpkin3,0.2,joint,4,1.1846189476228461,41.052905579589066,0.8441533051676088,20
obj_10_pumpkin3,0.35,joint,0,218.53294376393026,4726.281613470034,0.004575969109171237,20
obj_10_pumpkin3,0.35,joint,1,2.4094755242020898,2136.404260614603,0.41502807974409917,20
obj_10_pumpkin3,0.35,joint,2,2.1729557711979735,2312.1385599045243,0.4602026480496147,20
obj_10_pumpkin3,0.35,joint,3,1.421672055229155,812.2668687370985,0.7033970994378257,20
obj_10_pumpkin3,0.35,joint,4,1.2084292831311532,417.39041657261066,0.8275204962005774,20
obj_10_pumpkin3,0.5,joint,0,434.47372372215443,4623.966511757097,0.00230163516318768,20
obj_10_pumpkin3,0.5,joint,1,2.573698956212392,963.6950614798275,0.3885458311222456,20
obj_10_pumpkin3,0.5,joint,2,2.311691162528979,3981.6666988674187,0.4325837361881874,20
obj_10_pumpkin3,0.5,joint,3,1.4605107935227188,1131.8767560048827,0.6846919614938434,20
obj_10_pumpkin3,0.5,joint,4,1.2349825864173065,1166.3289826637426,0.8097280164095327,20
obj_10_pumpkin3,0.75,joint,0,961.1391208468145,18336.162278107524,0.0010404321063520409,20
obj_10_pumpkin3,0.75,joint,1,2.9145269993759646,4445.976206950964,0.34310884758113824,20
obj_10_pumpkin3,0.75,joint,2,2.606837946996827,4142.504293296878,0.38360650732126894,20
obj_10_pumpkin3,0.75,joint,3,1.5353381053159625,1256.9349185574024,0.651322335150541,20
obj_10_pumpkin3,0.75,joint,4,1.287788092262502,331.652637096019,0.7765252730696632,20
obj_10_pumpkin3,1.0,joint,0,1697.3367087293445,17962.693181200873,0.0005891582942011648,20
obj_10_pumpkin3,1.0,joint,1,3.3218930579884276,2940.307694108572,0.30103317070825575,20
obj_10_pumpkin3,1.0,joint,2,2.957921714602981,5662.078899471228,0.33807520836778543,20
obj_10_pumpkin3,1.0,joint,3,1.6159762618388036,1437.6163198775666,0.6188209713316641,20
obj_10_pumpkin3,1.0,joint,4,1.345003873842975,1183.7685742398298,0.743492282399736,20
obj_11_pine,0.1,joint,0,3.903619167211148,174.74981784567413,0.2561725304557379,20
obj_11_pine,0.1,joint,1,1.4183482054493886,9.669042883677593,0.705045486121062,20
obj_11_pine,0.1,joint,2,1.31229059585448,13.050630093955183,0.7620263401711447,20
obj_11_pine,0.1,joint,3,1.1588418722542533,9.747280252020301,0.862930503240046,20
obj_11_pine,0.1,joint,4,1.1188813967604723,3.1164680726620952,0.893749778033067,20
obj_11_pine,0.2,joint,0,10.228544570431445,511.64806921646397,0.09776561984104641,20
obj_11_pine,0.2,joint,1,2.086091622575158,45.76598182242331,0.4793653304477387,20
obj_11_pine,0.2,joint,2,1.5468492819502873,48.23967925452423,0.6464753946416727,20
obj_11_pine,0.2,joint,3,1.2668754749045956,32.70932908698817,0.7893435620223896,20
obj_11_pine,0.2,joint,4,1.231459200389265,30.177724045756705,0.8120447674465378,20
obj_11_pine,0.35,joint,0,24.510920632011292,1545.5262198720675,0.04079814116382062,20
obj_11_pine,0.35,joint,1,2.8918447906816667,329.60906736882936,0.34580002468399407,20
obj_11_pine,0.35,joint,2,1.6980375336754319,139.68148972115372,0.5889151330097413,20
obj_11_pine,0.35,joint,3,1.3419800766608223,144.92231101689654,0.7451675456227688,20
obj_11_pine,0.35,joint,4,1.2973844571381112,122.92163463689361,0.770781547827304,20
obj_11_pine,0.5,joint,0,44.903710286720724,2180.9541261971262,0.022269874663246432,20
